participant_id,video_id,narration,start_timestamp,stop_timestamp,start_frame,stop_frame,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,objects_uid
P29,P29_01,stir mixture,00:20:41.98,00:20:48.23,74518,74893,stir,6,mixture,64,['mixture'],[64],"[351404,351405,351406,351962,351963,351964,351965,351966,351967,351968,351969,351970,351971,351972,351973,351974,352240,352241,352242,352243,352244,352245,352246,352247,352248,352249,352250,352251,352252,354166,354167,354168,354169]"
P29,P29_01,stir ingredients,00:20:44.36,00:20:49.04,74661,74942,stir,6,ingredient,143,['ingredient'],[143],"[351404,351405,351406,351407,351408,351967,351968,351969,351970,351971,351972,351973,351974,351975,351976,352245,352246,352247,352248,352249,352250,352251,352252,354166,354167,354168,354169,354170,354171]"
P29,P29_01,stir ingredients,00:20:49.13,00:21:04.73,74947,75883,stir,6,ingredient,143,['ingredient'],[143],"[351409,351410,351411,351412,351413,351414,351415,351416,351417,351418,351419,351420,351977,351978,351979,351980,351981,351982,351983,351984,351985,351986,351987,351988,351989,351990,351991,351992,351993,351994,351995,351996,351997,351998,351999,352000,352001,352002,352003,352004,352005,352006,352007,352434,352435,352436,352437,352438,352439,353273,353274,354172,354173,354174,354175,354176,354177,354178,354179,354180,354181,354182,354183,354426,354427,354428,354429,354430,354431,354432,354433,354434,354435,354436,354437,354438,354439,354440,354441,354442,354443,354444,354445,354446,354447]"
P29,P29_01,place spatula on counter,00:20:50.12,00:20:55.15,75007,75309,place,1,spatula,22,"['spatula', 'counter']","[22, 78]","[351411,351412,351413,351414,351415,351416,351417,351418,351419,351420,351979,351980,351981,351982,351983,351984,351985,351986,351987,351988,354174,354175,354176,354177,354178,354179,354180,354181,354182,354183,354426,354427,354428,354429,354430]"
P29,P29_01,pick up watch,00:20:56.03,00:20:57.32,75361,75439,pick-up,0,watch,273,['watch'],[273],"[351990,351991,351992,354432,354433,354434]"
P29,P29_01,check watch,00:20:58.20,00:21:03.50,75492,75810,check,20,watch,273,['watch'],[273],"[351995,351996,351997,351998,351999,352000,352001,352002,352003,352004,352434,352435,352436,354437,354438,354439,354440,354441,354442,354443,354444,354445,354446]"
P29,P29_01,pick up oil,00:21:05.75,00:21:07.49,75945,76049,pick-up,0,oil,24,['oil'],[24],"[352008,352442,352443,352444,353277,353278,353279]"
P29,P29_01,pour oil into pan,00:21:07.59,00:21:10.61,76055,76236,pour,7,oil,24,"['oil', 'pan']","[24, 1]","[352010,352011,352012,352013,352014,352015,352446,352447,352448,352449,352450,352451,353281,353282,353283,353284,353285,353286]"
P29,P29_01,stir ingredients,00:21:10.71,00:21:20.40,76242,76824,stir,6,ingredient,143,['ingredient'],[143],"[352016,352017,352018,352019,352020,352021,352022,352023,352024,352025,352026,352027,352028,352029,352030,352031,352032,352033,352034,352357,352358,352359,352360,352361,352362,352363]"
P29,P29_01,pick up mug,00:21:20.50,00:21:21.65,76830,76899,pick-up,0,mug,23,['mug'],[23],"[352035,352364,352365,352366]"
P29,P29_01,put water into mug,00:21:47.29,00:21:48.93,78437,78535,put,1,water,17,['water'],[17],"[352375,352376,352377,353289,353290,353291]"
P29,P29_01,pour water into pan,00:21:50.11,00:21:51.64,78606,78698,pour,7,water,17,"['water', 'pan']","[17, 1]","[353295,353296,353297]"
P29,P29_01,pour water into pan,00:21:52.56,00:21:53.95,78753,78837,pour,7,water,17,"['water', 'pan']","[17, 1]","[352380,352381,353300,353301]"
P29,P29_01,empty mug,00:21:56.20,00:21:57.73,78972,79063,empty,18,mug,23,['mug'],[23],"[351851,351852,351853,352387,352388,352389]"
P29,P29_01,turn on hob,00:21:59.66,00:22:01.40,79179,79284,turn-on,12,hob,47,['hob'],[47],"[351858,351859,351860]"
P29,P29_01,turn down heat,00:22:03.48,00:22:04.91,79408,79494,turn-down,65,heat,106,['heat'],[106],"[353303,353304,353305]"
P29,P29_01,move pan,00:22:07.02,00:22:08.03,79621,79681,move,9,pan,1,['pan'],[1],"[352039,352040,352041,353310,353311,353312]"
P29,P29_01,stir ingredients,00:22:09.26,00:22:10.27,79755,79816,stir,6,ingredient,143,['ingredient'],[143],"[352044,352045]"
P29,P29_01,stir ingredients,00:22:14.79,00:22:15.88,80087,80152,stir,6,ingredient,143,['ingredient'],[143],"[352053,352054]"
P29,P29_01,end video,00:22:17.56,00:22:18.37,80253,80302,end,51,ingredient,143,['ingredient'],[143],[]
P29,P29_02,pick up oven glove,00:00:00.90,00:00:03.53,54,211,pick-up,0,glove:oven,85,['glove:oven'],[85],"[354696,354697,354698,354699,354700,354701,354816,354817,354818,354819,354820,354821]"
P29,P29_02,put on oven glove,00:00:03.46,00:00:05.05,207,303,put-on,1,glove:oven,85,['glove:oven'],[85],"[354701,354702,354703,354704,354776,354777,354778,354821,354822,354823,354824,354881,354882,354883]"
P29,P29_02,pick up pan lid,00:00:05.76,00:00:07.27,345,436,pick-up,0,pan,1,"['pan', 'lid']","[1, 11]","[354706,354707,354780,354781,354782,354826,354827,354885,354886,354887]"
P29,P29_02,put down pan lid,00:00:07.43,00:00:08.91,445,534,put-down,1,pan,1,"['pan', 'lid']","[1, 11]","[354783,354784,354785,354828,354888,354889,354890]"
P29,P29_02,turn down oven heat,00:00:10.42,00:00:11.46,625,687,turn-down,65,heat:oven,106,['heat:oven'],[106],"[354832,354833,355082,355083]"
P29,P29_02,pick up spatula,00:00:12.43,00:00:13.46,745,807,pick-up,0,spatula,22,['spatula'],[22],"[354720,354721,354836,355086,355087]"
P29,P29_02,stir ingredients,00:00:13.85,00:00:22.06,831,1323,stir,6,ingredient,143,['ingredient'],[143],"[354682,354683,354684,354723,354724,354725,354726,354727,354728,354729,354730,354731,354732,354733,354734,354735,354736,354737,354738,354739,355089,355090]"
P29,P29_02,stir ingredients,00:00:14.59,00:00:22.20,875,1332,stir,6,ingredient,143,['ingredient'],[143],"[354682,354683,354684,354725,354726,354727,354728,354729,354730,354731,354732,354733,354734,354735,354736,354737,354738,354739]"
P29,P29_02,stir ingredients,00:00:18.88,00:00:22.32,1132,1339,stir,6,ingredient,143,['ingredient'],[143],"[354682,354683,354684,354733,354734,354735,354736,354737,354738,354739]"
P29,P29_02,open fridge,00:00:23.27,00:00:25.19,1396,1511,open,2,fridge,10,['fridge'],[10],"[354687,354688,354689,354690,354742,355145,355146,355147,355148]"
P29,P29_02,pick up yoghurt,00:00:25.98,00:00:26.75,1558,1605,pick-up,0,yoghurt,116,['yoghurt'],[116],"[354692,354693,355150,355151]"
P29,P29_02,put down yoghurt,00:00:27.81,00:00:28.44,1668,1706,put-down,1,yoghurt,116,['yoghurt'],[116],"[354744,355154]"
P29,P29_02,stir ingredients,00:00:29.87,00:00:31.68,1792,1900,stir,6,ingredient,143,['ingredient'],[143],"[354748,354749,354750,354751]"
P29,P29_02,stir ingredients,00:00:32.12,00:00:35.41,1927,2124,stir,6,ingredient,143,['ingredient'],[143],"[354753,354754,354755,354756,354757,354758]"
P29,P29_02,stir ingredients,00:00:32.89,00:00:42.26,1973,2535,stir,6,ingredient,143,['ingredient'],[143],"[354754,354755,354756,354757,354758,354759,354760,354761,354762,354763,354764,354765,354766,354767,354768,354769,354770,354771,354772,355091,355092,355093,355094]"
P29,P29_02,stir ingredients,00:00:33.44,00:00:42.22,2006,2533,stir,6,ingredient,143,['ingredient'],[143],"[354755,354756,354757,354758,354759,354760,354761,354762,354763,354764,354765,354766,354767,354768,354769,354770,354771,354772,355091,355092,355093,355094]"
P29,P29_02,put down spatula,00:00:42.82,00:00:44.35,2569,2661,put-down,1,spatula,22,['spatula'],[22],"[354774,354775,355096,355097,355098]"
P29,P29_02,pick up spatula,00:00:49.78,00:00:52.70,2986,3162,pick-up,0,spatula,22,['spatula'],[22],"[354658,354659,354660,354661,354670,354671,354672,354673,355106,355107,355108,355109,355110,355111]"
P29,P29_02,move forks,00:00:52.95,00:00:55.42,3177,3325,move,9,fork,18,['fork'],[18],"[354521,354522,354662,354663,354664,354665,354666,354674,354675,354676,354677,354678,355112,355113,355114]"
P29,P29_02,scoop food,00:00:56.70,00:00:59.70,3402,3582,scoop,19,food,37,['food'],[37],"[354526,354527,354528,354529,354530,354531,354894,354895,354896,354897]"
P29,P29_02,put food on plate,00:01:00.55,00:01:02.55,3633,3753,put,1,food,37,"['food', 'plate']","[37, 4]","[354534,354535,354536,354537,354900,354901,354902,354903]"
P29,P29_02,scoop food,00:01:03.15,00:01:04.90,3789,3894,scoop,19,food,37,['food'],[37],"[354539,354540,354541,354905,354906,354907]"
P29,P29_02,put food on plate,00:01:05.11,00:01:08.30,3906,4098,put,1,food,37,"['food', 'plate']","[37, 4]","[354543,354544,354545,354546,354547,354548,354909,354910,354911,354912,354913,354914]"
P29,P29_02,scoop food,00:01:08.85,00:01:11.35,4131,4281,scoop,19,food,37,['food'],[37],"[354550,354551,354552,354553,354554,354916,354917,354918,354919,354920]"
P29,P29_02,put food on plate,00:01:11.70,00:01:14.45,4302,4467,put,1,food,37,"['food', 'plate']","[37, 4]","[354556,354557,354558,354559,354560,354922,354923,354924,354925,354926]"
P29,P29_02,scoop food,00:01:15.90,00:01:19.65,4554,4779,scoop,19,food,37,['food'],[37],"[354564,354565,354566,354567,354568,354569,354570,354930,354931,354932,354933,354934,354935]"
P29,P29_02,put food on plate,00:01:19.46,00:01:22.44,4767,4946,put,1,food,37,"['food', 'plate']","[37, 4]","[354571,354572,354573,354574,354575,354935,354936,354937,354938,354939,354940]"
P29,P29_02,scoop food,00:01:24.35,00:01:30.85,5061,5451,scoop,19,food,37,['food'],[37],"[354580,354581,354582,354583,354584,354585,354586,354587,354588,354589,354590,354591,354592,354944,354945,354946]"
P29,P29_02,put food on plate,00:01:31.70,00:01:34.70,5502,5682,put,1,food,37,"['food', 'plate']","[37, 4]","[354595,354596,354597,354598,354599,354600,354949,354950,354951,354952,354953,354954]"
P29,P29_02,press food,00:01:34.62,00:01:36.36,5677,5781,press,23,food,37,['food'],[37],"[354601,354602,354603,354955,354956,354957]"
P29,P29_02,scoop food,00:01:37.03,00:01:41.01,5821,6060,scoop,19,food,37,['food'],[37],"[354605,354606,354607,354608,354609,354610,354611,354612,354958,354959]"
P29,P29_02,put on plate,00:01:42.47,00:01:43.58,6148,6214,put-on,1,plate,4,['plate'],[4],"[354963,354964,354965]"
P29,P29_02,scoop food,00:01:47.07,00:01:50.14,6424,6608,scoop,19,food,37,['food'],[37],"[354622,354623,354624,354625,354626,354627,354968,354969,354970,354971,354972]"
P29,P29_02,put on plate,00:01:50.24,00:01:53.41,6614,6804,put-on,1,plate,4,['plate'],[4],"[354628,354629,354630,354849,354850,354851,354852,354973,354974,354975,354976,354977,354978]"
P29,P29_02,scrape pan,00:01:53.51,00:01:57.69,6810,7061,scrape,26,pan,1,['pan'],[1],"[354853,354854,354855,354856,354857,354858,354859,354860,354861,354979,354980,354981]"
P29,P29_02,scraping pan,00:01:56.88,00:01:59.83,7012,7189,scrape,26,pan,1,['pan'],[1],"[354631,354860,354861,354862,354863,354864,354865,354982]"
P29,P29_02,put food on plate,00:02:01.79,00:02:03.56,7307,7413,put,1,food,37,"['food', 'plate']","[37, 4]","[354636,354637,354638,354639,354708,354709,354710,354711,354838,354839,354840,354841,354987,354988,354989,354990]"
P29,P29_02,put oven glove down,00:02:04.02,00:02:05.73,7441,7543,put,1,oven,56,"['oven', 'glove']","[56, 85]","[354640,354641,354642,354643,354712,354713,354714,354715,354842,354843,354844,354845,354991,354992,354993,354994]"
P29,P29_02,scrape food onto plate,00:02:05.86,00:02:11.51,7551,7890,scrape,26,food,37,"['food', 'plate']","[37, 4]","[354644,354645,354646,354647,354648,354649,354650,354651,354652,354653,354654,354716,354717,354718,354846,354847,354848,354995,354996,354997,354998,354999,355000,355001,355002,355003,355004,355005]"
P29,P29_02,put fork onto plate,00:02:07.11,00:02:12.86,7626,7971,put,1,fork,18,"['fork', 'plate']","[18, 4]","[354647,354648,354649,354650,354651,354652,354653,354654,354655,354656,354657,354869,354998,354999,355000,355001,355002,355003,355004,355005,355006,355007,355008,355115]"
P29,P29_02,pick up fork,00:02:07.12,00:02:08.29,7627,7697,pick-up,0,fork,18,['fork'],[18],"[354647,354648,354998,354999]"
P29,P29_02,put fork onto plate,00:02:07.81,00:02:12.96,7668,7977,put,1,fork,18,"['fork', 'plate']","[18, 4]","[354648,354649,354650,354651,354652,354653,354654,354655,354656,354657,354869,354999,355000,355001,355002,355003,355004,355005,355006,355007,355008,355115]"
P29,P29_02,put spatula into pan,00:02:14.77,00:02:16.92,8086,8215,put,1,spatula,22,"['spatula', 'pan']","[22, 1]","[354487,354488,354874,354875,354876,354877,355120,355121,355122,355123]"
P29,P29_02,open drawer,00:02:17.91,00:02:19.91,8274,8394,open,2,drawer,9,['drawer'],[9],"[354491,354492,354493,354494,354880,355126,355127,355128,355129,355130]"
P29,P29_02,pick up spoon,00:02:20.01,00:02:21.10,8400,8466,pick-up,0,spoon,7,['spoon'],[7],"[354495,354496,354497,355131,355132,355133,355158,355159,355160]"
P29,P29_02,close drawer,00:02:21.60,00:02:22.54,8496,8552,close,3,drawer,9,['drawer'],[9],"[354499,354500,354789,355135,355162,355163]"
P29,P29_02,pick up yoghurt,00:02:22.21,00:02:23.21,8532,8592,pick-up,0,yoghurt,116,['yoghurt'],[116],"[354500,354501,354789,354790,355163,355164]"
P29,P29_02,open yoghurt,00:02:23.31,00:02:24.91,8598,8694,open,2,yoghurt,116,['yoghurt'],[116],"[354502,354791,354792,354793,355165,355166,355167]"
P29,P29_02,peel back lid on yoghurt,00:02:25.01,00:02:27.51,8700,8850,peel-back,16,lid,11,"['lid', 'yoghurt']","[11, 116]","[354794,354795,354796,354797,354798,355168,355169,355170,355171,355172]"
P29,P29_02,scoop yoghurt,00:02:29.33,00:02:30.47,8959,9028,scoop,19,yoghurt,116,['yoghurt'],[116],"[355014,355015,355177,355178]"
P29,P29_02,put yoghurt onto plate,00:02:31.07,00:02:32.60,9064,9156,put,1,yoghurt,116,"['yoghurt', 'plate']","[116, 4]","[355018,355019,355020,355181,355182,355183]"
P29,P29_02,scoop yoghurt,00:02:33.02,00:02:34.20,9181,9252,scoop,19,yoghurt,116,['yoghurt'],[116],"[355021,355022,355023,355184,355185,355186]"
P29,P29_02,put yoghurt onto plate,00:02:34.70,00:02:35.39,9282,9323,put,1,yoghurt,116,"['yoghurt', 'plate']","[116, 4]","[355025,355188]"
P29,P29_02,scoop yoghurt,00:02:36.16,00:02:37.46,9369,9447,scoop,19,yoghurt,116,['yoghurt'],[116],"[355028,355029,355191,355192]"
P29,P29_02,put yoghurt onto plate,00:02:37.53,00:02:38.23,9451,9493,put,1,yoghurt,116,"['yoghurt', 'plate']","[116, 4]","[355030,355031,355193,355194]"
P29,P29_02,scoop yoghurt,00:02:37.79,00:02:39.76,9467,9585,scoop,19,yoghurt,116,['yoghurt'],[116],"[355031,355032,355033,355034,355194,355195,355196,355197]"
P29,P29_02,scoop yoghurt,00:02:38.58,00:02:40.09,9514,9605,scoop,19,yoghurt,116,['yoghurt'],[116],"[355033,355034,355035,355196,355197,355198]"
P29,P29_02,put yoghurt onto plate,00:02:38.82,00:02:41.98,9529,9718,put,1,yoghurt,116,"['yoghurt', 'plate']","[116, 4]","[355033,355034,355035,355036,355037,355038,355196,355197,355198,355199,355200,355201]"
P29,P29_02,put yoghurt onto plate,00:02:40.37,00:02:41.06,9622,9663,put,1,yoghurt,116,"['yoghurt', 'plate']","[116, 4]","[355036,355037,355199,355200]"
P29,P29_02,put yoghurt onto plate,00:02:41.13,00:02:54.54,9667,10472,put,1,yoghurt,116,"['yoghurt', 'plate']","[116, 4]","[355038,355039,355040,355041,355042,355043,355044,355045,355046,355047,355048,355049,355050,355051,355052,355053,355054,355055,355056,355057,355058,355059,355060,355061,355062,355063,355201,355202,355203,355204,355205,355206,355207,355208,355209,355210,355211,355212,355213,355214,355215,355216,355217,355218,355219,355220,355221,355222,355223,355224,355225,355226,355227,355250,355251,355252]"
P29,P29_02,scoop yoghurt,00:02:42.09,00:02:43.71,9725,9822,scoop,19,yoghurt,116,['yoghurt'],[116],"[355040,355041,355042,355203,355204,355205]"
P29,P29_02,put yoghurt onto plate,00:02:44.03,00:02:45.08,9841,9904,put,1,yoghurt,116,"['yoghurt', 'plate']","[116, 4]","[355043,355044,355045,355206,355207,355208]"
P29,P29_02,pick yoghurt lid up,00:02:55.75,00:03:02.48,10545,10948,pick-up,0,yoghurt:pick,116,"['yoghurt:pick', 'lid']","[116, 11]","[354477,354478,354479,354802,354803,354804,354805,354806,354807,354808,354809,354810,355066,355067,355068,355069,355070,355071,355072,355073,355230,355231,355232,355233,355234,355235,355236,355237,355238,355239,355240,355241,355242,355255,355256,355257,355258,355259,355260,355261,355262,355263,355264,355265,355266,355267]"
P29,P29_02,put yoghurt lid in pot,00:03:00.52,00:03:02.59,10831,10955,put,1,lid,11,"['lid', 'pot']","[11, 15]","[354477,354478,354479,354480,354503,354807,354808,354809,354810,354811,355070,355071,355072,355073,355074,355239,355240,355241,355242,355243,355264,355265,355266,355267,355268]"
P29,P29_02,put yoghurt pot in bin,00:03:02.76,00:03:04.19,10965,11051,put,1,pot,15,"['pot', 'bin']","[15, 25]","[354481,354482,354483,354504,354505,354506,354812,354813,355075,355076,355077,355244,355245,355246,355269,355270]"
P29,P29_02,rinse fingers,00:03:04.10,00:03:06.83,11046,11209,rinse,4,finger,236,['finger'],[236],"[354484,354485,354486,354507,354508,354509,354510,354511,355078,355079,355080,355136,355137,355247,355248,355249]"
P29,P29_02,pick up towel,00:03:07.94,00:03:08.70,11276,11322,pick-up,0,towel,65,['towel'],[65],"[354514,354515,355140,355141]"
P29,P29_02,dry fingers,00:03:08.80,00:03:10.05,11328,11403,dry,11,finger,236,['finger'],[236],"[354516,354517,354518,355142,355143,355144]"
P29,P29_02,end video,00:03:12.77,00:03:13.42,11566,11605,end,51,finger,236,['finger'],[236],[]
P29,P29_03,put down phone,00:00:03.21,00:00:06.31,192,378,put-down,1,phone,248,['phone'],[248],"[358609,358610,358611,358612,358613,358614]"
P29,P29_03,pick up mug,00:00:08.31,00:00:10.20,498,612,pick-up,0,mug,23,['mug'],[23],"[356549,356550,356551,356552,357922,357923,357924,357925]"
P29,P29_03,open cupboard,00:00:10.93,00:00:11.98,655,718,open,2,cupboard,8,['cupboard'],[8],"[356554,356555,357927,357928]"
P29,P29_03,put down mug,00:00:13.42,00:00:14.84,805,890,put-down,1,mug,23,['mug'],[23],"[357932,357933,357934]"
P29,P29_03,pick up mug,00:00:17.34,00:00:19.46,1040,1167,pick-up,0,mug,23,['mug'],[23],"[357940,357941,357942,357943]"
P29,P29_03,put down mug,00:00:18.21,00:00:20.52,1092,1231,put-down,1,mug,23,['mug'],[23],"[357133,357942,357943,357944,357945,357946]"
P29,P29_03,move glass,00:00:22.73,00:00:24.54,1363,1472,move,9,glass,16,['glass'],[16],"[357138,357139,357140,357141,357949,357950]"
P29,P29_03,pick up mug,00:00:26.09,00:00:27.32,1565,1639,pick-up,0,mug,23,['mug'],[23],"[357954,357955]"
P29,P29_03,hang up mug,00:00:28.46,00:00:31.35,1707,1881,hang-up,33,mug,23,['mug'],[23],"[357958,357959,357960,357961,357962,357963]"
P29,P29_03,pick up mug,00:00:32.97,00:00:33.98,1978,2038,pick-up,0,mug,23,['mug'],[23],"[357967,357968]"
